from,to,combined_score
9606.ENSP00000426638,9606.ENSP00000452762,999.0
9606.ENSP00000426909,9606.ENSP00000451828,750.0
9606.ENSP00000426909,9606.ENSP00000437125,852.0
9606.ENSP00000426909,9606.ENSP00000437955,933.0
9606.ENSP00000426909,9606.ENSP00000449328,999.0
9606.ENSP00000426909,9606.ENSP00000447001,999.0
9606.ENSP00000427463,9606.ENSP00000452697,995.0
9606.ENSP00000427514,9606.ENSP00000437955,826.0
9606.ENSP00000427514,9606.ENSP00000448665,943.0
9606.ENSP00000427687,9606.ENSP00000432660,994.0
9606.ENSP00000427772,9606.ENSP00000452414,786.0
9606.ENSP00000427772,9606.ENSP00000437550,982.0
9606.ENSP00000427793,9606.ENSP00000441543,986.0
9606.ENSP00000427985,9606.ENSP00000451300,992.0
9606.ENSP00000428184,9606.ENSP00000433528,783.0
9606.ENSP00000428184,9606.ENSP00000447730,996.0
9606.ENSP00000428340,9606.ENSP00000451828,729.0
9606.ENSP00000428426,9606.ENSP00000445162,961.0
9606.ENSP00000428489,9606.ENSP00000438483,765.0
9606.ENSP00000428489,9606.ENSP00000442068,946.0
9606.ENSP00000428924,9606.ENSP00000431885,806.0
9606.ENSP00000428924,9606.ENSP00000451828,820.0
9606.ENSP00000428924,9606.ENSP00000429283,927.0
9606.ENSP00000429690,9606.ENSP00000430282,997.0
9606.ENSP00000429690,9606.ENSP00000434729,998.0
9606.ENSP00000429707,9606.ENSP00000441126,880.0
9606.ENSP00000429707,9606.ENSP00000430494,991.0
9606.ENSP00000430282,9606.ENSP00000434729,999.0
9606.ENSP00000430432,9606.ENSP00000433760,749.0
9606.ENSP00000430432,9606.ENSP00000437955,781.0
9606.ENSP00000430432,9606.ENSP00000440864,820.0
9606.ENSP00000430432,9606.ENSP00000434024,885.0
9606.ENSP00000430432,9606.ENSP00000450527,973.0
9606.ENSP00000430494,9606.ENSP00000441126,896.0
9606.ENSP00000430684,9606.ENSP00000447297,704.0
9606.ENSP00000430684,9606.ENSP00000444810,784.0
9606.ENSP00000430684,9606.ENSP00000451828,990.0
9606.ENSP00000430690,9606.ENSP00000440847,923.0
9606.ENSP00000430950,9606.ENSP00000444788,990.0
9606.ENSP00000431775,9606.ENSP00000452786,962.0
9606.ENSP00000431885,9606.ENSP00000442658,808.0
9606.ENSP00000432119,9606.ENSP00000446184,710.0
9606.ENSP00000432119,9606.ENSP00000447001,864.0
9606.ENSP00000432119,9606.ENSP00000449328,898.0
9606.ENSP00000432660,9606.ENSP00000444743,987.0
9606.ENSP00000432768,9606.ENSP00000446093,703.0
9606.ENSP00000433138,9606.ENSP00000448165,817.0
9606.ENSP00000433919,9606.ENSP00000451080,916.0
9606.ENSP00000434024,9606.ENSP00000441543,948.0
9606.ENSP00000434034,9606.ENSP00000434847,720.0
9606.ENSP00000434412,9606.ENSP00000437125,707.0
9606.ENSP00000434614,9606.ENSP00000441543,907.0
9606.ENSP00000435380,9606.ENSP00000440045,975.0
9606.ENSP00000436679,9606.ENSP00000446215,772.0
9606.ENSP00000436679,9606.ENSP00000451291,811.0
9606.ENSP00000436679,9606.ENSP00000444029,989.0
9606.ENSP00000437125,9606.ENSP00000449328,728.0
9606.ENSP00000437125,9606.ENSP00000447730,774.0
9606.ENSP00000437125,9606.ENSP00000441543,810.0
9606.ENSP00000437125,9606.ENSP00000451828,850.0
9606.ENSP00000437125,9606.ENSP00000444810,871.0
9606.ENSP00000437125,9606.ENSP00000437955,883.0
9606.ENSP00000437783,9606.ENSP00000443459,833.0
9606.ENSP00000437783,9606.ENSP00000445175,985.0
9606.ENSP00000437955,9606.ENSP00000445175,912.0
9606.ENSP00000437955,9606.ENSP00000444198,915.0
9606.ENSP00000437955,9606.ENSP00000451828,932.0
9606.ENSP00000437955,9606.ENSP00000441543,950.0
9606.ENSP00000438483,9606.ENSP00000446215,944.0
9606.ENSP00000438483,9606.ENSP00000444029,969.0
9606.ENSP00000438689,9606.ENSP00000452762,877.0
9606.ENSP00000439120,9606.ENSP00000442060,971.0
9606.ENSP00000440045,9606.ENSP00000445306,820.0
9606.ENSP00000440100,9606.ENSP00000445162,828.0
9606.ENSP00000440864,9606.ENSP00000453562,746.0
9606.ENSP00000440864,9606.ENSP00000451828,956.0
9606.ENSP00000441543,9606.ENSP00000451261,776.0
9606.ENSP00000441875,9606.ENSP00000445806,760.0
9606.ENSP00000441954,9606.ENSP00000447297,830.0
9606.ENSP00000442656,9606.ENSP00000447297,988.0
9606.ENSP00000443459,9606.ENSP00000445175,903.0
9606.ENSP00000444029,9606.ENSP00000446215,996.0
9606.ENSP00000444408,9606.ENSP00000449756,771.0
9606.ENSP00000444810,9606.ENSP00000451828,964.0
9606.ENSP00000446007,9606.ENSP00000451828,779.0
9606.ENSP00000446252,9606.ENSP00000449089,754.0
9606.ENSP00000447001,9606.ENSP00000449328,999.0
9606.ENSP00000448165,9606.ENSP00000453562,737.0
9606.ENSP00000451080,9606.ENSP00000451291,792.0
9606.ENSP00000451506,9606.ENSP00000451828,995.0
9606.ENSP00000451828,9606.ENSP00000452786,781.0
9606.ENSP00000452120,9606.ENSP00000452786,800.0
9606.ENSP00000454071,9606.ENSP00000497444,734.0
9606.ENSP00000455114,9606.ENSP00000477639,912.0
9606.ENSP00000455114,9606.ENSP00000491316,923.0
9606.ENSP00000455607,9606.ENSP00000499717,939.0
9606.ENSP00000457421,9606.ENSP00000477713,724.0
9606.ENSP00000457421,9606.ENSP00000494750,733.0
9606.ENSP00000457421,9606.ENSP00000498227,797.0
9606.ENSP00000457421,9606.ENSP00000496959,836.0
9606.ENSP00000457421,9606.ENSP00000495360,998.0
9606.ENSP00000457421,9606.ENSP00000489597,999.0
9606.ENSP00000457513,9606.ENSP00000494750,763.0
9606.ENSP00000457513,9606.ENSP00000483888,921.0
9606.ENSP00000457513,9606.ENSP00000458770,936.0
9606.ENSP00000457513,9606.ENSP00000482543,949.0
9606.ENSP00000457513,9606.ENSP00000497587,976.0
9606.ENSP00000457513,9606.ENSP00000467262,991.0
9606.ENSP00000457513,9606.ENSP00000497474,997.0
9606.ENSP00000457513,9606.ENSP00000466818,999.0
9606.ENSP00000457723,9606.ENSP00000498653,973.0
9606.ENSP00000457723,9606.ENSP00000470142,999.0
9606.ENSP00000457723,9606.ENSP00000497641,999.0
9606.ENSP00000458162,9606.ENSP00000473172,706.0
9606.ENSP00000458162,9606.ENSP00000498577,742.0
9606.ENSP00000458162,9606.ENSP00000496954,768.0
9606.ENSP00000458162,9606.ENSP00000496166,774.0
9606.ENSP00000458162,9606.ENSP00000480316,826.0
9606.ENSP00000458162,9606.ENSP00000464359,937.0
9606.ENSP00000458162,9606.ENSP00000463559,942.0
9606.ENSP00000458162,9606.ENSP00000483313,953.0
9606.ENSP00000458162,9606.ENSP00000497733,957.0
9606.ENSP00000458162,9606.ENSP00000494750,999.0
9606.ENSP00000458770,9606.ENSP00000497474,924.0
9606.ENSP00000458770,9606.ENSP00000467262,929.0
9606.ENSP00000458770,9606.ENSP00000466818,951.0
9606.ENSP00000458770,9606.ENSP00000482543,999.0
9606.ENSP00000458770,9606.ENSP00000497587,999.0
9606.ENSP00000458770,9606.ENSP00000483888,999.0
9606.ENSP00000459533,9606.ENSP00000466111,870.0
9606.ENSP00000460236,9606.ENSP00000497691,721.0
9606.ENSP00000460236,9606.ENSP00000477213,795.0
9606.ENSP00000460823,9606.ENSP00000479606,920.0
9606.ENSP00000460871,9606.ENSP00000472985,764.0
9606.ENSP00000460871,9606.ENSP00000494697,858.0
9606.ENSP00000460871,9606.ENSP00000464342,876.0
9606.ENSP00000461784,9606.ENSP00000469035,735.0
9606.ENSP00000461784,9606.ENSP00000463393,999.0
9606.ENSP00000461879,9606.ENSP00000473172,710.0
9606.ENSP00000461879,9606.ENSP00000496044,765.0
9606.ENSP00000461879,9606.ENSP00000491215,768.0
9606.ENSP00000461879,9606.ENSP00000478887,781.0
9606.ENSP00000461879,9606.ENSP00000494538,894.0
9606.ENSP00000461879,9606.ENSP00000494750,896.0
9606.ENSP00000461879,9606.ENSP00000473290,956.0
9606.ENSP00000461879,9606.ENSP00000476100,956.0
9606.ENSP00000461879,9606.ENSP00000470252,999.0
9606.ENSP00000461879,9606.ENSP00000478303,999.0
9606.ENSP00000462521,9606.ENSP00000489597,972.0
9606.ENSP00000463154,9606.ENSP00000473172,939.0
9606.ENSP00000463325,9606.ENSP00000495360,923.0
9606.ENSP00000463559,9606.ENSP00000494125,718.0
9606.ENSP00000463559,9606.ENSP00000497733,742.0
9606.ENSP00000463559,9606.ENSP00000499406,743.0
9606.ENSP00000463559,9606.ENSP00000498577,751.0
9606.ENSP00000463559,9606.ENSP00000464317,760.0
9606.ENSP00000463559,9606.ENSP00000496494,795.0
9606.ENSP00000463559,9606.ENSP00000464359,945.0
9606.ENSP00000463559,9606.ENSP00000494750,962.0
9606.ENSP00000463939,9606.ENSP00000497733,999.0
9606.ENSP00000464317,9606.ENSP00000494125,710.0
9606.ENSP00000464317,9606.ENSP00000498577,750.0
9606.ENSP00000464317,9606.ENSP00000464359,752.0
9606.ENSP00000464317,9606.ENSP00000467176,809.0
9606.ENSP00000464317,9606.ENSP00000499406,888.0
9606.ENSP00000464317,9606.ENSP00000496494,959.0
9606.ENSP00000464342,9606.ENSP00000472985,999.0
9606.ENSP00000464342,9606.ENSP00000481646,999.0
9606.ENSP00000464342,9606.ENSP00000494697,999.0
9606.ENSP00000464342,9606.ENSP00000470972,999.0
9606.ENSP00000464359,9606.ENSP00000498577,703.0
9606.ENSP00000464359,9606.ENSP00000494125,713.0
9606.ENSP00000464359,9606.ENSP00000499406,847.0
9606.ENSP00000464359,9606.ENSP00000494750,951.0
9606.ENSP00000465356,9606.ENSP00000486361,737.0
9606.ENSP00000465356,9606.ENSP00000497642,866.0
9606.ENSP00000465617,9606.ENSP00000471239,736.0
9606.ENSP00000465676,9606.ENSP00000478887,816.0
9606.ENSP00000466022,9606.ENSP00000485010,903.0
9606.ENSP00000466111,9606.ENSP00000481038,720.0
9606.ENSP00000466111,9606.ENSP00000470252,918.0
9606.ENSP00000466259,9606.ENSP00000498336,723.0
9606.ENSP00000466259,9606.ENSP00000472474,817.0
9606.ENSP00000466259,9606.ENSP00000485525,879.0
9606.ENSP00000466259,9606.ENSP00000498994,974.0
9606.ENSP00000466259,9606.ENSP00000483300,986.0
9606.ENSP00000466818,9606.ENSP00000483888,944.0
9606.ENSP00000466818,9606.ENSP00000497587,960.0
9606.ENSP00000466818,9606.ENSP00000482543,971.0
9606.ENSP00000466818,9606.ENSP00000497474,996.0
9606.ENSP00000466818,9606.ENSP00000467262,997.0
9606.ENSP00000466845,9606.ENSP00000474560,825.0
9606.ENSP00000467024,9606.ENSP00000498881,747.0
9606.ENSP00000467024,9606.ENSP00000476100,757.0
9606.ENSP00000467024,9606.ENSP00000481029,765.0
9606.ENSP00000467024,9606.ENSP00000478877,948.0
9606.ENSP00000467176,9606.ENSP00000494125,790.0
9606.ENSP00000467176,9606.ENSP00000499406,834.0
9606.ENSP00000467176,9606.ENSP00000498577,958.0
9606.ENSP00000467176,9606.ENSP00000496494,976.0
9606.ENSP00000467262,9606.ENSP00000483888,961.0
9606.ENSP00000467262,9606.ENSP00000497474,990.0
9606.ENSP00000467262,9606.ENSP00000482543,991.0
9606.ENSP00000467262,9606.ENSP00000497587,992.0
9606.ENSP00000467600,9606.ENSP00000468425,743.0
9606.ENSP00000468348,9606.ENSP00000497733,730.0
9606.ENSP00000468411,9606.ENSP00000475168,803.0
9606.ENSP00000468411,9606.ENSP00000498587,966.0
9606.ENSP00000468425,9606.ENSP00000494957,705.0
9606.ENSP00000468425,9606.ENSP00000493712,744.0
9606.ENSP00000468425,9606.ENSP00000481380,780.0
9606.ENSP00000469035,9606.ENSP00000480707,981.0
9606.ENSP00000469158,9606.ENSP00000496129,902.0
9606.ENSP00000469413,9606.ENSP00000495631,964.0
9606.ENSP00000469413,9606.ENSP00000497733,999.0
9606.ENSP00000469468,9606.ENSP00000476386,903.0
9606.ENSP00000469686,9606.ENSP00000496129,902.0
9606.ENSP00000470142,9606.ENSP00000473172,742.0
9606.ENSP00000470142,9606.ENSP00000476386,994.0
9606.ENSP00000470142,9606.ENSP00000498653,996.0
9606.ENSP00000470142,9606.ENSP00000497641,999.0
9606.ENSP00000470176,9606.ENSP00000479606,958.0
9606.ENSP00000470176,9606.ENSP00000483185,999.0
9606.ENSP00000470252,9606.ENSP00000496044,832.0
9606.ENSP00000470252,9606.ENSP00000478303,998.0
9606.ENSP00000470252,9606.ENSP00000473290,998.0
9606.ENSP00000470788,9606.ENSP00000499900,962.0
9606.ENSP00000470972,9606.ENSP00000496832,828.0
9606.ENSP00000470972,9606.ENSP00000481646,999.0
9606.ENSP00000470972,9606.ENSP00000494697,999.0
9606.ENSP00000470972,9606.ENSP00000472985,999.0
9606.ENSP00000471239,9606.ENSP00000486540,730.0
9606.ENSP00000471239,9606.ENSP00000481893,783.0
9606.ENSP00000471239,9606.ENSP00000476386,826.0
9606.ENSP00000471493,9606.ENSP00000497260,913.0
9606.ENSP00000472445,9606.ENSP00000498748,709.0
9606.ENSP00000472445,9606.ENSP00000493712,921.0
9606.ENSP00000472445,9606.ENSP00000498881,966.0
9606.ENSP00000472445,9606.ENSP00000480987,985.0
9606.ENSP00000472445,9606.ENSP00000484105,992.0
9606.ENSP00000472445,9606.ENSP00000480186,999.0
9606.ENSP00000472474,9606.ENSP00000482773,807.0
9606.ENSP00000472474,9606.ENSP00000498994,815.0
9606.ENSP00000472985,9606.ENSP00000496832,760.0
9606.ENSP00000472985,9606.ENSP00000496044,895.0
9606.ENSP00000472985,9606.ENSP00000481646,999.0
9606.ENSP00000472985,9606.ENSP00000494697,999.0
9606.ENSP00000473172,9606.ENSP00000482075,815.0
9606.ENSP00000473172,9606.ENSP00000478887,960.0
9606.ENSP00000473172,9606.ENSP00000478303,979.0
9606.ENSP00000473172,9606.ENSP00000494750,995.0
9606.ENSP00000473172,9606.ENSP00000495360,997.0
9606.ENSP00000473290,9606.ENSP00000498994,728.0
9606.ENSP00000473290,9606.ENSP00000478303,923.0
9606.ENSP00000473631,9606.ENSP00000487365,729.0
9606.ENSP00000473631,9606.ENSP00000480150,928.0
9606.ENSP00000474412,9606.ENSP00000490935,708.0
9606.ENSP00000474412,9606.ENSP00000497271,765.0
9606.ENSP00000474412,9606.ENSP00000496832,768.0
9606.ENSP00000474412,9606.ENSP00000496959,833.0
9606.ENSP00000474412,9606.ENSP00000497260,852.0
9606.ENSP00000474412,9606.ENSP00000482259,953.0
9606.ENSP00000474725,9606.ENSP00000489597,759.0
9606.ENSP00000474725,9606.ENSP00000495360,924.0
9606.ENSP00000474725,9606.ENSP00000498587,995.0
9606.ENSP00000474725,9606.ENSP00000478887,999.0
9606.ENSP00000475344,9606.ENSP00000497260,866.0
9606.ENSP00000475344,9606.ENSP00000499900,916.0
9606.ENSP00000476100,9606.ENSP00000498881,799.0
9606.ENSP00000476100,9606.ENSP00000478303,918.0
9606.ENSP00000476386,9606.ENSP00000497641,748.0
9606.ENSP00000476480,9606.ENSP00000485525,903.0
9606.ENSP00000476480,9606.ENSP00000498074,928.0
9606.ENSP00000477213,9606.ENSP00000497691,984.0
9606.ENSP00000477310,9606.ENSP00000496954,724.0
9606.ENSP00000477572,9606.ENSP00000498358,971.0
9606.ENSP00000477613,9606.ENSP00000498104,831.0
9606.ENSP00000477613,9606.ENSP00000498321,903.0
9606.ENSP00000477613,9606.ENSP00000481570,931.0
9606.ENSP00000477613,9606.ENSP00000483825,992.0
9606.ENSP00000477713,9606.ENSP00000498587,763.0
9606.ENSP00000477713,9606.ENSP00000489597,767.0
9606.ENSP00000477713,9606.ENSP00000493623,810.0
9606.ENSP00000477713,9606.ENSP00000497733,818.0
9606.ENSP00000477713,9606.ENSP00000497102,911.0
9606.ENSP00000477713,9606.ENSP00000499037,940.0
9606.ENSP00000477713,9606.ENSP00000484431,957.0
9606.ENSP00000477796,9606.ENSP00000498074,806.0
9606.ENSP00000477796,9606.ENSP00000496268,835.0
9606.ENSP00000478061,9606.ENSP00000499717,935.0
9606.ENSP00000478303,9606.ENSP00000488642,726.0
9606.ENSP00000478303,9606.ENSP00000496044,999.0
9606.ENSP00000478303,9606.ENSP00000498469,999.0
9606.ENSP00000478699,9606.ENSP00000497102,837.0
9606.ENSP00000478763,9606.ENSP00000496959,726.0
9606.ENSP00000478763,9606.ENSP00000497102,782.0
9606.ENSP00000478763,9606.ENSP00000493623,834.0
9606.ENSP00000478763,9606.ENSP00000489597,999.0
9606.ENSP00000478877,9606.ENSP00000500990,714.0
9606.ENSP00000478877,9606.ENSP00000483688,965.0
9606.ENSP00000478877,9606.ENSP00000481029,998.0
9606.ENSP00000478877,9606.ENSP00000484998,999.0
9606.ENSP00000478887,9606.ENSP00000497069,712.0
9606.ENSP00000478887,9606.ENSP00000481380,734.0
9606.ENSP00000478887,9606.ENSP00000499717,740.0
9606.ENSP00000478887,9606.ENSP00000494538,763.0
9606.ENSP00000478887,9606.ENSP00000497733,766.0
9606.ENSP00000478887,9606.ENSP00000493382,782.0
9606.ENSP00000478887,9606.ENSP00000486891,882.0
9606.ENSP00000478887,9606.ENSP00000494750,892.0
9606.ENSP00000478887,9606.ENSP00000498587,899.0
9606.ENSP00000478887,9606.ENSP00000495360,985.0
9606.ENSP00000479153,9606.ENSP00000495563,867.0
9606.ENSP00000479322,9606.ENSP00000497733,979.0
9606.ENSP00000479606,9606.ENSP00000494125,737.0
9606.ENSP00000479606,9606.ENSP00000498577,745.0
9606.ENSP00000479606,9606.ENSP00000483185,997.0
9606.ENSP00000479719,9606.ENSP00000497733,765.0
9606.ENSP00000479719,9606.ENSP00000481038,975.0
9606.ENSP00000479719,9606.ENSP00000483313,999.0
9606.ENSP00000479889,9606.ENSP00000498321,999.0
9606.ENSP00000479889,9606.ENSP00000483825,999.0
9606.ENSP00000480043,9606.ENSP00000497759,756.0
9606.ENSP00000480043,9606.ENSP00000497069,780.0
9606.ENSP00000480132,9606.ENSP00000501245,705.0
9606.ENSP00000480132,9606.ENSP00000496959,727.0
9606.ENSP00000480132,9606.ENSP00000498227,794.0
9606.ENSP00000480186,9606.ENSP00000493712,783.0
9606.ENSP00000480186,9606.ENSP00000480987,896.0
9606.ENSP00000480186,9606.ENSP00000484105,969.0
9606.ENSP00000480316,9606.ENSP00000494750,840.0
9606.ENSP00000480316,9606.ENSP00000481038,989.0
9606.ENSP00000480439,9606.ENSP00000482264,921.0
9606.ENSP00000480987,9606.ENSP00000493712,753.0
9606.ENSP00000480987,9606.ENSP00000481380,869.0
9606.ENSP00000480987,9606.ENSP00000484105,975.0
9606.ENSP00000481029,9606.ENSP00000500990,904.0
9606.ENSP00000481029,9606.ENSP00000484998,999.0
9606.ENSP00000481029,9606.ENSP00000483688,999.0
9606.ENSP00000481038,9606.ENSP00000497733,809.0
9606.ENSP00000481038,9606.ENSP00000483313,999.0
9606.ENSP00000481249,9606.ENSP00000482954,714.0
9606.ENSP00000481249,9606.ENSP00000497069,787.0
9606.ENSP00000481249,9606.ENSP00000499900,805.0
9606.ENSP00000481249,9606.ENSP00000496577,967.0
9606.ENSP00000481380,9606.ENSP00000495360,725.0
9606.ENSP00000481380,9606.ENSP00000493712,791.0
9606.ENSP00000481380,9606.ENSP00000493536,911.0
9606.ENSP00000481570,9606.ENSP00000483825,980.0
9606.ENSP00000481646,9606.ENSP00000496832,779.0
9606.ENSP00000481646,9606.ENSP00000494697,999.0
9606.ENSP00000481893,9606.ENSP00000486540,999.0
9606.ENSP00000482075,9606.ENSP00000491215,763.0
9606.ENSP00000482264,9606.ENSP00000501111,712.0
9606.ENSP00000482264,9606.ENSP00000483300,746.0
9606.ENSP00000482264,9606.ENSP00000497642,761.0
9606.ENSP00000482543,9606.ENSP00000497474,964.0
9606.ENSP00000482543,9606.ENSP00000497587,999.0
9606.ENSP00000482543,9606.ENSP00000483888,999.0
9606.ENSP00000482773,9606.ENSP00000485525,844.0
9606.ENSP00000482773,9606.ENSP00000494360,869.0
9606.ENSP00000482773,9606.ENSP00000497587,896.0
9606.ENSP00000482954,9606.ENSP00000499900,895.0
9606.ENSP00000483300,9606.ENSP00000498994,775.0
9606.ENSP00000483300,9606.ENSP00000494360,866.0
9606.ENSP00000483313,9606.ENSP00000497733,934.0
9606.ENSP00000483313,9606.ENSP00000494750,941.0
9606.ENSP00000483430,9606.ENSP00000493536,760.0
9606.ENSP00000483430,9606.ENSP00000490935,774.0
9606.ENSP00000483430,9606.ENSP00000497271,785.0
9606.ENSP00000483430,9606.ENSP00000496832,970.0
9606.ENSP00000483688,9606.ENSP00000484998,999.0
9606.ENSP00000483825,9606.ENSP00000497271,738.0
9606.ENSP00000483825,9606.ENSP00000484824,841.0
9606.ENSP00000483825,9606.ENSP00000500582,918.0
9606.ENSP00000483825,9606.ENSP00000498104,999.0
9606.ENSP00000483825,9606.ENSP00000498321,999.0
9606.ENSP00000483888,9606.ENSP00000497474,956.0
9606.ENSP00000483888,9606.ENSP00000497587,995.0
9606.ENSP00000484644,9606.ENSP00000495750,914.0
9606.ENSP00000484689,9606.ENSP00000490935,719.0
9606.ENSP00000484824,9606.ENSP00000495360,998.0
9606.ENSP00000485525,9606.ENSP00000498994,868.0
9606.ENSP00000485525,9606.ENSP00000498074,900.0
9606.ENSP00000485525,9606.ENSP00000499935,964.0
9606.ENSP00000486285,9606.ENSP00000497733,760.0
9606.ENSP00000486540,9606.ENSP00000488642,746.0
9606.ENSP00000486891,9606.ENSP00000501277,757.0
9606.ENSP00000486891,9606.ENSP00000495360,999.0
9606.ENSP00000487365,9606.ENSP00000489189,954.0
9606.ENSP00000487444,9606.ENSP00000499717,946.0
9606.ENSP00000489597,9606.ENSP00000496577,718.0
9606.ENSP00000489597,9606.ENSP00000495360,902.0
9606.ENSP00000489597,9606.ENSP00000501150,934.0
9606.ENSP00000489597,9606.ENSP00000497069,935.0
9606.ENSP00000489597,9606.ENSP00000497102,991.0
9606.ENSP00000489597,9606.ENSP00000499900,994.0
9606.ENSP00000490935,9606.ENSP00000493536,701.0
9606.ENSP00000490935,9606.ENSP00000496832,975.0
9606.ENSP00000490935,9606.ENSP00000497271,976.0
9606.ENSP00000490940,9606.ENSP00000497733,965.0
9606.ENSP00000492001,9606.ENSP00000494664,828.0
9606.ENSP00000492001,9606.ENSP00000496597,996.0
9606.ENSP00000493153,9606.ENSP00000498772,978.0
9606.ENSP00000493382,9606.ENSP00000498336,704.0
9606.ENSP00000493536,9606.ENSP00000496832,778.0
9606.ENSP00000493623,9606.ENSP00000498104,803.0
9606.ENSP00000493664,9606.ENSP00000497733,983.0
9606.ENSP00000493712,9606.ENSP00000494957,728.0
9606.ENSP00000493712,9606.ENSP00000498881,733.0
9606.ENSP00000494125,9606.ENSP00000498577,946.0
9606.ENSP00000494125,9606.ENSP00000496494,986.0
9606.ENSP00000494321,9606.ENSP00000499300,999.0
9606.ENSP00000494664,9606.ENSP00000496166,939.0
9606.ENSP00000494664,9606.ENSP00000496597,990.0
9606.ENSP00000494697,9606.ENSP00000496044,849.0
9606.ENSP00000494750,9606.ENSP00000496959,723.0
9606.ENSP00000494750,9606.ENSP00000496166,784.0
9606.ENSP00000494750,9606.ENSP00000497910,813.0
9606.ENSP00000494750,9606.ENSP00000495360,860.0
9606.ENSP00000494750,9606.ENSP00000495530,869.0
9606.ENSP00000494750,9606.ENSP00000496954,970.0
9606.ENSP00000494750,9606.ENSP00000497733,975.0
9606.ENSP00000495360,9606.ENSP00000495811,737.0
9606.ENSP00000495360,9606.ENSP00000497733,908.0
9606.ENSP00000495360,9606.ENSP00000501277,918.0
9606.ENSP00000495360,9606.ENSP00000498587,976.0
9606.ENSP00000495360,9606.ENSP00000497069,985.0
9606.ENSP00000495530,9606.ENSP00000496597,881.0
9606.ENSP00000495530,9606.ENSP00000499935,884.0
9606.ENSP00000495530,9606.ENSP00000496166,988.0
9606.ENSP00000495631,9606.ENSP00000501150,963.0
9606.ENSP00000495631,9606.ENSP00000497733,999.0
9606.ENSP00000495750,9606.ENSP00000497574,995.0
9606.ENSP00000496044,9606.ENSP00000498469,999.0
9606.ENSP00000496129,9606.ENSP00000497260,719.0
9606.ENSP00000496129,9606.ENSP00000498104,862.0
9606.ENSP00000496129,9606.ENSP00000496939,917.0
9606.ENSP00000496166,9606.ENSP00000496597,990.0
